,unique_id,Name,Homepage,image_url,Description,City,State,Country,Lat,Lng
160,5990b489b028149938017330,"Oak Harbor, WA Relief Hub",https://oakharborwa.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Oak Harbor,Washington,US,-122.64721999999995,48.29061000000007
161,59824aeab02814a80a006125,San Diego Regional Recovery,https://sandiego.recovers.org,,The information on this site is not endorsed by or affiliated with either the City  or County of San Diego.  This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer.,San Diego,California,US,-117.16170999999997,32.71568000000008
162,596fbf12b028144327010d0e,Poway Recovery,https://powayrecovery.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/596fbf12b028144327010d0e/orbit_four_columns_CERT_Logo.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Poway,California,US,-117.04197999999997,32.95459000000005
163,595b9c73b02814e10c002012,Comodoro Rivadavia y alrededores,https://crd.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/595b9c73b02814e10c002012/orbit_four_columns_header-2.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Comodoro Rivadavia,Chubut,AR,-67.50104999999996,-45.86564999999996
164,5956a752b02814e802000147,Upper Valley Strong Prepares for Disasters,https://uppervalleystrong.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,White River Junction,Vermont,US,-72.31851999999998,43.651830000000075
165,5953e2e5b02814421e01cd49,Wilmington's Stop Genx in our Waters,https://capefear.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Wilmington,North Carolina,US,-77.94599999999997,34.23497000000003
166,594dc8d2b02814eddf00a49a,San Dimas CA Recovery,https://sandimasca.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,San Dimas,California,US,-117.8031771663924,34.106680370403865
167,59258829b02814d606010bd0,Peru – Voluntarios de traducción,https://traduccion.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/59258d4eb02814f76f010dda/orbit_four_columns_evagelina_lodo.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Puente Piedra,Lima,PE,-77.08352991599963,-11.874344960999565
168,5905e083b02814047f00a642,Texas Stands United...Always Remember Relief for Canton,https://cantontsu.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Canton,Texas,US,-95.86129854698959,32.555933556689354
169,58f79030b02814e54f008612,University of Vermont Recovers,https://uvmoem.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Burlington,Vermont,US,-73.21276883990924,44.47593039657164
170,58e3ce6cb0281465bc000bc1,Northern Panhandle Mobile VRC,https://npvrc.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Nebraska,Indiana,US,-85.45947899735705,39.063623247216185
171,58e3cc82b028149cc8005817,Northern Panhandle Mobile Volunteer Reception Center,https://alliance.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Alliance,Nebraska,US,-102.87144628151992,42.097110320486024
172,58cc6b15b028145aac009b7d,Elko County Nevada Recovery,https://elko.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Elko,Nevada,US,-115.76753744599563,40.835683667468345
173,58cc69f9b02814d0e8002963,Churchill County Nevada Recovery,https://churchill.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Churchill,Nevada,US,-119.2534368166551,39.298603072974515
174,58cc692eb02814d0e8002956,Lyon County Nevada Recovery,https://lyon.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Nevada,Missouri,US,-94.35867691830435,37.83721127807911
175,58cc675ab02814826d003a17,Washoe County Nevada Recovery,https://washoe.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Washoe,Nevada,US,-119.66312995618182,40.66965733971557
176,58bf1199b02814940a01849f,North Valleys,https://lemmonvalley.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/58bf1199b02814940a01849f/orbit_four_columns_pumping-3.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Washoe,Nevada,US,-119.66312995618182,40.66965733971557
177,589b1918b0281424c8006c82,"City of Mount Rainier, Maryland",https://mtrainiermd.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/590a160fb0281480df003704/orbit_four_columns_mount_rainier_city_hall.jpeg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Mt Rainier,Maryland,US,-76.9591177063163,38.93721294861979
178,5895e55fb02814cc5f00518c,Mutual Aid,https://chapelhill.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Orange,North Carolina,US,-79.12059867119092,36.06139864972897
179,5877d210b02814043b0136c2,Northern Panhandle Mobile Volunteer Reception Center,https://chadron.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Chadron,Nebraska,US,-103.00020837921261,42.831751816694066
180,58579c27b028148ddd00249c,OKC Winter Weather Protection,https://coldokc.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Oklahoma City,Oklahoma,US,-97.52106835302135,35.47203074642289
181,5851a588b028142fbf002cb6,Oakland Fire Relief,https://oaklandfirerelief.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5851a588b028142fbf002cb6/orbit_four_columns_oakland_vigil_3.jpeg,"Collective Efforts to support victims of Oakland Warehouse Fire on December 2, 2016. This site is a meeting place to share information, resources, and volunteer needs and efforts.",,,US,1.9666688870004236,49.09999785600047
182,584f3badb02814c06f00869b,Saint John EMO,https://sjemo.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Saint John,New Brunswick,CA,-66.06407084299963,45.27343050400049
183,58410b6cb02814b8fc00a684,"Mount Sterling, Ohio Relief",https://mountsterlingrelief.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Madison,Ohio,US,-81.0500784584533,41.77120168301235
184,5835d7f4b02814b8fc001c8c,Warsaw Crisis Watch,https://warsawcrisis.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Warszawa,Woj. Mazowieckie,PL,21.010269997000478,52.23557994100048
185,58233caab0281446e700c831,Modiin Community Assistance Program,https://modiin.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Imelda,Zamboanga Peninsula,PH,122.93623988500053,7.6423300490004635
186,57f41408b028141a35002286,The RESToration Center,https://rest.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/57f9ce7bb028147a7d00010b/orbit_four_columns_RESTORATION_LOGO.png,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Breaux Bridge,Louisiana,US,-91.89961559977934,30.273301609482758
187,57e04245b0281481db001453,Girls Quake Science and Safety Initiative,https://quake-education.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Pakisan,Central Java,ID,110.03959636800056,-7.114597190999575
188,57db47c2b0281401a500148d,Sharon Stake in Orem,https://sharonstakeorem.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Orem,Utah,US,-111.69571562497538,40.29876221320666
189,57d917c8b028148cd2000554,Patan,https://patan.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Sual,Ilocos Region,PH,120.04996001400059,16.081919899000468
190,57cf79a3b02814376a005a63,Santa Cruz County Relief and Prevention Group,https://santacruzcorecovers.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Santa Cruz,California,US,-122.03094681354395,36.974021080709406
191,57cab1ecb028145e870001e4,closed,https://thecajunarmytexas.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/57cab1ecb028145e870001e4/orbit_four_columns_IMG_20160829_000039.jpg,Closed,Williamson,Texas,US,-97.6008294555142,30.648033412912753
192,57c9dadbb02814234c00211c,Draper helping hand,https://draper.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Draper,Utah,US,-111.86627661237503,40.5247127314085
193,57c59505b02814376a00233b,Southlake Recovers,https://southlake.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/57c59505b02814376a00233b/orbit_four_columns_SouthlakeShield_CLR.jpg,The City of Southlake will utilize this site in order  to facilitate community preparedness and recovery during a disaster or large scale emergency event.,Southlake,Texas,US,-97.1311987894918,32.942593293246944
194,57b5bb59b028148e6800098c,Lafayette 2016 Flood Recovery,https://lafayettela.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/57b5bb59b028148e6800098c/orbit_four_columns_lafloods.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Lafayette,Louisiana,US,-92.01704994130097,30.22032167180879
195,5797ed48b02814adc9000674,Test Site #2,https://test2.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Bishops Stortford,Hertfordshire,GB,0.24022986300042248,51.898850016000495
196,578bfed9b02814184a001b6e,Hamilton Newcomers Community Support Hub,https://hamiltonnewcomers.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/578bfed9b02814184a001b6e/orbit_four_columns_City_of_Hamilton_Logo.jpg,"This is the City of Hamilton's Community Collaboration Hub to support newcomer resettlement in Hamilton ON, Canada. Please post what you or your organization have to give or need. Thank you for your support.",Hamilton,Ontario,CA,-79.88799043099965,43.26198026300045
197,57893166b02814c5d4001056,Ashland County,https://ashlandcounty.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Ashland,Wisconsin,US,-90.88628816436653,46.58539614991349
198,577566f6b028146c7c00e729,BCCOAD Test Exercise,https://bccoadtest.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Broome,New York,US,-75.74457142912735,42.12366030737837
199,575631ebb02814cbd4004938,2016 Northern Beaches Storm Recovery,https://northernbeaches.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,,Western Australia,AU,115.75568081400058,-31.86110001199961
200,57520566b02814bb440075a3,Fiddletown Community,https://fiddletown.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Fiddletown,California,US,-120.7535288178999,38.50315268365051
201,5729fc46b028148845005a1f,Fort McMurray Evacuation,https://fortmac.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5729fc46b028148845005a1f/orbit_four_columns_mac19_fortmac_post03.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Wood Buffalo,Alberta,CA,-111.38027895899967,56.72720019100046
202,57279053b028149f7d0017de,Collingwood Community Relief Hub,https://collingwood.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Collingwood,Ontario,CA,-80.21683084499966,44.49988059600048
203,57185091b028141de00025fd,Iglesia El Condado,https://elcondado.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Pichincha,Buenos Aires,AR,-62.351019544999644,-34.580080351999584
204,571585e2b028141de0000566,Quito Logística Terremoto,https://quito.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/57181279b02814265b000001/orbit_four_columns_Terremoto.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Pichincha,Buenos Aires,AR,-62.351019544999644,-34.580080351999584
205,5704e25db02814d571005fd4,Ritsona Reception Centre,https://ritsona.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/5704ec9ab02814fae5005fb8/orbit_four_columns_12718187_1058927474130071_8482948874589422681_n.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Ritsóna,Central Greece,GR,23.516667364000057,38.41666862900007
206,56f98e79b0281444940002c8,Port Orange Relief Hub,https://portorange.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Port Orange,Florida,US,-81.02062984688911,29.126143927201554
207,56f2d7c5b02814f421001ebb,Lakewood Village Community Relief,https://lakewoodvillage.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Lakewood Village,Texas,US,-96.97389945769305,33.14342090924862
208,56f15ae5b02814656b00115a,Fitchburg (unofficial) Emergency Resources,https://fitchburg.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Fitchburg,Massachusetts,US,-71.7922556656656,42.58176315764473
209,56eaeed8b02814a0b1000f8e,Klamath County Disaster Recovery,https://klamathco.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Klamath,Oregon,US,-121.65007099118259,42.68608255176946
210,56e5c313b028147601003827,Coahoma/Quitman Recovery & Relief Hub,https://clarksdale.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/56e5c313b028147601003827/orbit_four_columns_ClarksdaleFlood-56.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Clarksdale,Mississippi,US,-90.56491863188859,34.194572739041746
211,56de6af3b02814d2db000bbd,Portland Oregon Recovers,https://portland.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/56de6af3b02814d2db000bbd/orbit_four_columns_Aerial_photo_of_Portland.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Portland,Oregon,US,-122.67562866952682,45.511788864665505
212,56c3402db02814120200719d,"Milton, Ontario Relief Hub",https://milton.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Milton,Ontario,CA,-79.88386033799964,43.5110502550005
213,56c1efc7b028141202005ce6,Alachua County Recovers,https://alachuacounty.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/56c1efc7b028141202005ce6/orbit_four_columns_Feature_Image_EOC_v2.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Alachua,Florida,US,-82.49427855950711,29.793090071550637
214,56b8cf0fb028141449000248,Pay it forward hub,https://payitforward.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Jeddah,,SA,39.18284015500046,21.481690142000446
215,56b6b299b0281422f0002b19,North Portland Oregon,https://noponet.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/56b6b299b0281422f0002b19/orbit_four_columns_paul-bunyan-statue.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Portland,Oregon,US,-122.67562866952682,45.511788864665505
216,56b5d58eb0281422f0001a5b,Carluke Emergency Hub,https://carluke.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Carluke,Lanarkshire,GB,-3.838569877999589,55.73652994800051
217,56b51c17b028141511004763,CultureAID Recovery Network,https://cultureaid.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,NYC,New York,US,-74.00711668468642,40.714550467431195
218,56b39004b0281441b4002df6,"San Miguel County, CO",https://sanmiguel.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,San Miguel,Colorado,US,-108.40574910503642,38.00371774667775
219,56b107d9b0281402cb0007c0,Athens Ohio Community Relief Hub,https://athensoh.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Athens,Ohio,US,-82.10443566986947,39.32850070434512
220,56ab9329b02814df56000d11,City of Richardson Recovers,https://richardson.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/56ab9329b02814df56000d11/orbit_four_columns_city_logo-_high_res.jpg,This site is designed to facilitate community preparedness and recovery.,Richardson,Texas,US,-96.73296678009206,32.96074082253199
221,56a8f54cb028141f9600040d,Lomas Ward Relief,https://lomas.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Tecamachalco,Puebla,MX,-97.71431019999966,18.874890150000454
222,56a28474b02814bbb6000ba2,Shepherdstown International Assistance,https://shepherdstowninternational.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Shepherdstown,West Virginia,US,-77.80502729567235,39.430583890135495
223,56a13e43b0281446920000c5,Montgomery Service Hub,https://montgomeryal.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Montgomery,Alabama,US,-86.30062719358932,32.38012214462236
224,569e4c74b028147a89002354,Northland Church Disaster Response,https://nacd.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Seminole,Florida,US,-82.7993366554615,27.840270125267125
225,5697e531b02814917600082d,Hyde Park Citizen Core Council,https://hydeparkutah.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Hyde Park,Utah,US,-111.82055657602444,41.79910317557221
226,5695190fb028141aa100247e,Tahlequah Flood Business Recovery Center,https://tahlequah.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/5695190fb028141aa100247e/orbit_four_columns_1936266_1077221875656189_3280422226972599163_n.jpg,The Tahlequah Flood Business Recovery initiative is designed to connect needs and resources together to rebuild and support our Tourism businesses. Join us in showing our small businesses that we appreciate the experience they deliver.,Tahlequah,Oklahoma,US,-94.9726697997707,35.911363663703185
227,5692cb08b028140f300039b0,KMC Crisis Response,https://kmc.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Kaiserslautern,Rheinland-Pfalz,DE,7.771608352000044,49.44299659400008
228,5692c1e6b028140f30003923,Cambridge VT Emergency Management,https://cambridgevt.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Cambridge,Vermont,US,-72.87569693766272,44.64484201294965
229,5691ccaeb02814e0b3000d1e,Madison Indiana Community Emergency Response Coordination,https://madisonin.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Madison,Indiana,US,-85.38053591190203,38.736331983035655
230,56830929b028146eec00077c,"City of Glenn Heights, TX Tornado Relief 2015",https://glennheights.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/files/slideshow_image/image/56840b9cb028141023000643/orbit_four_columns_Photo1.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Red Oak,Texas,US,-96.77824882232454,32.5172941678926
231,5682b8cdb028140c38000224,Texas North Texas Tornado 2015,https://blueridge.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Collin,Texas,US,-96.81014935001173,33.1966720374856
232,56823536b02814782e000f64,Copeville TX Tornado Relief 2015,https://copevilletornado.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Copeville,Texas,US,-96.41566954960928,33.08033134891372
233,56818ea3b028148eb600101f,"Irving, Texas, Disaster Preparedness",https://irvingtx.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Dallas,Texas,US,-96.79539837033775,32.778154095336276
234,56815309b028141c20000582,North Central Texas College Recovery Hub,https://nctc.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Cooke,Texas,US,-97.21765518273975,33.64179331341177
235,567fdf90b02814f74b009c7b,North Texas: Tornado Relief 2015,https://rowlett.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/567fdf90b02814f74b009c7b/orbit_four_columns_10565201_1269977669684279_8599293398261343332_n.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Rowlett,Texas,US,-96.56959900658813,32.90101224452053
236,567fd9beb02814d9050075d1,Hebden Bridge Flood Support,https://hebdenbridgeflooding.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Hebden Bridge,West Yorkshire,GB,-2.014490103999549,53.74122002900049
237,567f8160b02814080400979f,"Garland, Texas Tornado Relief",https://garlandtx.recovers.org,https://recovers-org-production.s3.amazonaws.com/slideshows/community/featured_image/567f8160b02814080400979f/orbit_four_columns_garlandtexas.jpg,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Garland,Texas,US,-96.63654999999994,32.914270000000045
238,567a3e24b02814f74b005dd0,Blairstown OEM,https://blairstown.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Blairstown,New Jersey,US,-74.99657936314628,40.982624415485475
239,56795e5bb02814c18400569d,"Loudoun County, Virginia - Keeping us safe",https://loudouncountyva.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Loudoun,Virginia,US,-77.63564887629383,39.09070672273816
240,5678697bb02814c184005086,Elizabeth Buckley School,https://ebs.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Victoria,British Columbia,CA,-123.36444983499968,48.42831107900048
241,5676b52db02814d90500206d,"California Club, North Miami Beach, Fl",https://californiaclub.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Club,Colorado,US,-104.62717748205444,38.30078239399336
242,566fa398b028142a83001f0a,Santa Monica Community Hub,https://santamonica.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Santa Monica,California,US,-118.4922897924393,34.01156366683085
243,566dc47eb028146c98004253,Greenfield WI Community Hub,https://greenfieldwi.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Greenfield,Wisconsin,US,-88.00474774711006,42.966200021914574
244,566dae15b028142a83000d30,SJCHC Distaster Management Plan,https://sjchc.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Hastings,Florida,US,-81.50817686337075,29.710981616209665
245,566cbc43b028142a830004ab,"Hampton, Florida recovery",https://hampton.recovers.org,,This site is designed to facilitate community preparedness and recovery. Residents can request help or sign up to donate and volunteer. Organizations can help by clicking “I Represent a Local Organization” at the upper-right.,Hampton,Florida,US,-82.1311768229512,29.861292238147314
